Temperature,Simulations,Return,Discounted Return,Map
1,57,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,31,0,1.0,0.8867604854519608,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,25,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,23,0,1.0,0.8814479033836181,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,59,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.8152123778407558,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,80,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,34,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,55,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,87,0,1.0,0.93603800616986,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,19,0,1.0,0.860513950810667,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,11,0,1.0,0.9056079456455165,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,19,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,19,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,80,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,6,0,1.0,0.8225935318117279,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,79,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,74,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,5,0,1.0,0.9056079456455165,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,7,0,1.0,0.8476834558136123,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,16,0,1.0,0.8974819010978248,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,26,0,1.0,0.8974819010978248,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,38,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,64,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.8078974551636565,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9473552137914398,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,41,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,17,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,24,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,53,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,48,0,1.0,0.835044266956004,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.8476834558136123,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,54,0,1.0,0.9645880999032158,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,21,0,1.0,0.8103284404851119,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,73,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,85,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,8,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,61,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,42,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,20,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,78,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,47,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,24,0,1.0,0.9193151828650342,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,50,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,54,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,86,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,56,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,95,0,1.0,0.93603800616986,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,24,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,29,0,1.0,0.8078974551636565,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,23,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,25,0,1.0,0.8683052775100066,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,28,0,1.0,0.747188804859888,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.8631032605924442,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,58,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,33,0,1.0,0.9704017769489168,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,81,0,1.0,0.8400771692771434,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,55,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,16,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,46,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,50,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,34,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,41,0,0.0,0.0,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,43,0,1.0,0.7653658663581259,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,70,0,1.0,0.8006481694852418,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,26,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFHF', 'HHHG']"
1,9,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,71,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,39,0,1.0,0.7539540549517295,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,37,0,1.0,0.8761671489944468,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,48,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,30,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,90,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,20,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,33,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,66,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9588092525966956,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,10,0,1.0,0.8250687380258053,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,92,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,48,0,1.0,0.9388545698794984,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,16,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,14,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,93,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,71,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,57,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9530650263643888,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,8,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,48,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,16,0,1.0,0.9056079456455165,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,53,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'FHHH', 'FFFG']"
1,28,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,42,0,1.0,0.7816331707050701,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,31,0,1.0,0.9559328248389055,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,14,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9110661429076764,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,60,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,47,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,16,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,15,0,1.0,0.767668872977057,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,51,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,75,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,64,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,75,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,69,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,57,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,11,0,1.0,0.7887102894272789,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,7,0,1.0,0.8078974551636565,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,35,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,60,0,1.0,0.8867604854519608,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,39,0,1.0,0.8553586117313603,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,29,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,58,0,1.0,0.9220814271464737,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,47,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.7792882711929549,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
