Temperature,Simulations,Return,Discounted Return,Map
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,70,0,1.0,0.857932408958235,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,92,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,34,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9733217421754432,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,35,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,52,0,1.0,0.9502058312852957,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,56,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,63,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,22,0,1.0,0.8476834558136123,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,72,0,1.0,0.837556937769312,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,94,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,18,0,1.0,0.9056079456455165,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,74,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,78,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,18,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,55,0,1.0,0.8867604854519608,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.7910835400474212,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.8476834558136123,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9332298921513504,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,9,0,1.0,0.8250687380258053,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,89,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,47,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,22,0,1.0,0.9276389118674717,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,98,0,1.0,0.8250687380258053,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,45,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,83,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,54,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9304302024748964,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,56,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,62,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,37,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,98,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,48,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9083329444789534,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,96,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,97,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,16,0,1.0,0.8657003616774767,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,41,0,1.0,0.8300415167526705,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,30,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,11,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,70,0,1.0,0.8201257512162927,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,83,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,58,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,26,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,56,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.8250687380258053,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,37,0,1.0,0.9388545698794984,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,54,0,1.0,0.8921050870283477,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9056079456455165,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,60,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,43,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,74,0,1.0,0.8657003616774767,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,45,0,1.0,0.8761671489944468,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,34,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,12,0,1.0,0.7887102894272789,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,42,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,14,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,24,0,1.0,0.9083329444789534,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,29,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,51,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.8921050870283477,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,77,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,26,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,55,0,1.0,0.9502058312852957,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,13,0,1.0,0.8502341582884777,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,42,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,71,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,99,0,1.0,0.8225935318117279,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,32,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,22,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,36,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,73,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,50,0,1.0,0.93603800616986,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,26,0,1.0,0.7562227231210928,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,21,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,23,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,25,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,30,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,20,0,1.0,0.7494371162085136,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,74,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.8451404054461714,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,88,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,88,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,26,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,17,0,1.0,0.8735386475474635,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.8814479033836181,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,41,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,78,0,1.0,0.8476834558136123,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,86,0,1.0,0.884100203995605,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,47,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,11,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,29,0,1.0,0.8006481694852418,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,32,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.8709180316048211,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,21,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,9,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,92,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,74,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,29,0,1.0,0.8683052775100066,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,41,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,61,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,18,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,60,0,1.0,0.8476834558136123,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,47,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,52,0,1.0,0.7539540549517295,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,18,0,1.0,0.9588092525966956,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,55,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,18,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,27,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,34,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,29,0,1.0,0.8631032605924442,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,78,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,50,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.835044266956004,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.8735386475474635,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9304302024748964,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,22,0,1.0,0.8921050870283477,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,29,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,61,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.9416796087056153,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,27,0,1.0,0.9083329444789534,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
