Temperature,Simulations,Return,Discounted Return,Map
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,17,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,52,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,95,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,78,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,84,0,1.0,0.8325391341551359,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,36,0,1.0,0.8921050870283477,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,97,0,1.0,0.7630697687590515,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,21,0,1.0,0.7584982177744161,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,43,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,35,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.8325391341551359,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,90,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,13,0,1.0,0.8814479033836181,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.7958514863018556,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9193151828650342,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,13,0,1.0,0.9445131481500655,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,32,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,82,0,1.0,0.7910835400474212,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,49,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,28,0,1.0,0.837556937769312,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.857932408958235,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,54,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.8735386475474635,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,96,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,30,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9445131481500655,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,31,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,62,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,32,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.8761671489944468,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,52,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HHHG']"
1,12,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9304302024748964,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,80,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,36,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,11,0,1.0,0.9193151828650342,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.8502341582884777,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,26,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,31,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,26,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9001824484431542,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,15,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,37,0,1.0,0.8709180316048211,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,64,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,19,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,36,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,50,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,21,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,32,0,1.0,0.8761671489944468,"['SFFH', 'HHFH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9220814271464737,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,45,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,94,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,40,0,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,62,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,38,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,74,0,1.0,0.8400771692771434,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,97,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,46,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,82,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,37,0,1.0,0.7562227231210928,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,13,0,1.0,0.835044266956004,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,88,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,18,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,89,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,58,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,57,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,83,0,1.0,0.8275513922024125,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,77,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,7,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,66,0,1.0,0.8201257512162927,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,24,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,10,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,82,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,90,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,63,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,75,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,63,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.8788035596734672,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,16,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,68,0,1.0,0.8947894553945313,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,29,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,75,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,53,0,1.0,0.8176653739626438,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,55,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,83,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,93,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,43,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,88,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,38,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,66,0,1.0,0.8225935318117279,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,63,0,1.0,0.8657003616774767,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,57,0,1.0,0.9110661429076764,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,29,0,1.0,0.8921050870283477,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,60,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.8152123778407558,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,96,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,54,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,16,0,1.0,0.8527925358961662,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,24,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.7699788094052729,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,35,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,23,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,28,0,1.0,0.8631032605924442,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,60,0,1.0,0.8476834558136123,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,20,0,1.0,0.9220814271464737,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,15,0,1.0,0.7539540549517295,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,14,0,1.0,0.78398512608332,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,9,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,83,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,70,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,79,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,71,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,36,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,37,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,25,0,1.0,0.7887102894272789,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,83,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9001824484431542,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,82,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
