Temperature,Simulations,Return,Discounted Return,Map
1,25,0,1.0,0.8735386475474635,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,42,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,69,0,1.0,0.8476834558136123,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,22,0,1.0,0.7607805594527743,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,13,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,61,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,8,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,74,0,1.0,0.8250687380258053,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,26,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,22,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,80,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,17,0,1.0,0.8476834558136123,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,38,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,24,0,1.0,0.8054737627981655,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,55,0,1.0,0.8735386475474635,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,54,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,99,0,1.0,0.9248559951318693,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,79,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,86,0,1.0,0.8921050870283477,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,57,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,19,0,1.0,0.8476834558136123,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,12,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,81,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,52,0,1.0,0.8683052775100066,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,92,0,1.0,0.8947894553945313,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9083329444789534,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,25,0,1.0,0.8788035596734672,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9530650263643888,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,93,0,1.0,0.8894287717672626,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9248559951318693,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,13,0,1.0,0.8867604854519608,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,25,0,1.0,0.7539540549517295,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,82,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.8451404054461714,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9165572373164391,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,18,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,34,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,30,0,1.0,0.7816331707050701,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,62,0,1.0,0.9530650263643888,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9530650263643888,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.8103284404851119,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,39,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,35,0,1.0,0.8921050870283477,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,78,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,75,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,83,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,19,0,1.0,0.9165572373164391,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,37,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,22,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,37,0,1.0,0.8814479033836181,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,31,0,1.0,0.9110661429076764,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,38,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,14,0,1.0,0.8867604854519608,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,17,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,76,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,47,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.8974819010978248,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9138075656044898,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,24,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,33,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,35,0,1.0,0.8225935318117279,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,44,0,1.0,0.7958514863018556,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,91,0,1.0,0.9588092525966956,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,33,0,1.0,0.8400771692771434,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,4,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,18,0,1.0,0.8006481694852418,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,72,0,1.0,0.860513950810667,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,49,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,85,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,93,0,1.0,0.7494371162085136,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9001824484431542,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,55,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,84,0,1.0,0.8400771692771434,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,85,0,1.0,0.7449472384453084,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.8103284404851119,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,13,0,1.0,0.7539540549517295,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,55,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.8947894553945313,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,53,0,1.0,0.8527925358961662,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,52,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,69,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.8325391341551359,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,98,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,62,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,84,0,1.0,0.8527925358961662,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,29,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9165572373164391,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,32,0,1.0,0.9110661429076764,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.8152123778407558,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,93,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFHG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9001824484431542,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,37,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,69,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,39,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.8657003616774767,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,2,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,13,0,1.0,0.8426049842298329,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,58,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,23,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,44,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,65,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,35,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,51,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,59,0,1.0,0.7863441585589971,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,83,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
