Temperature,Simulations,Return,Discounted Return,Map
1,36,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9588092525966956,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,40,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,5,0,1.0,0.776950406379376,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,45,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,56,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,96,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,63,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,26,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,26,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,31,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,86,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,71,0,1.0,0.93603800616986,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,56,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,55,0,1.0,0.8947894553945313,"['SFHH', 'HFHF', 'HFFF', 'FHFG']"
1,44,0,1.0,0.7863441585589971,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,24,0,1.0,0.884100203995605,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,71,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,75,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,55,0,1.0,0.7792882711929549,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,38,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,35,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,55,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,28,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.8103284404851119,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,4,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.8325391341551359,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,28,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,56,0,1.0,0.93603800616986,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,22,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,70,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,37,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,50,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,56,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,60,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,51,0,1.0,0.8275513922024125,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,69,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,17,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,56,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,20,0,1.0,0.8867604854519608,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,8,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,59,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,36,0,1.0,0.79346393184295,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,8,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,40,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,54,0,1.0,0.8867604854519608,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,55,0,1.0,0.8867604854519608,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,75,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9559328248389055,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9445131481500655,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9674905716180701,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,87,0,1.0,0.8788035596734672,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,97,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,33,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,100,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,81,0,1.0,0.860513950810667,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,45,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,76,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,90,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.90289112180858,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,86,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,67,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,81,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,9,0,1.0,0.8814479033836181,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,42,0,1.0,0.9588092525966956,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.884100203995605,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,65,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,74,0,1.0,0.8325391341551359,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,45,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,76,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,24,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,67,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9416796087056153,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,53,0,1.0,0.8250687380258053,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,25,0,1.0,0.8250687380258053,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,55,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,86,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,17,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9083329444789534,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,60,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,56,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,40,0,1.0,0.8127667407072335,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,81,0,1.0,0.8275513922024125,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,17,0,1.0,0.7630697687590515,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,8,0,1.0,0.9001824484431542,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,84,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,35,0,1.0,0.803057341509771,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,63,0,1.0,0.776950406379376,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,85,0,1.0,0.9388545698794984,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,60,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,19,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9165572373164391,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,62,0,1.0,0.9248559951318693,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,64,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,27,0,1.0,0.8275513922024125,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,12,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,40,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,90,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,20,0,1.0,0.9056079456455165,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9138075656044898,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.8814479033836181,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,54,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,28,0,1.0,0.8300415167526705,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,62,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,20,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,65,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,53,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,20,0,1.0,0.8325391341551359,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,29,0,1.0,0.9616943356035061,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.7539540549517295,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,21,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,60,0,1.0,0.8894287717672626,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,19,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,8,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,46,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,47,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,67,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,57,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,45,0,1.0,0.7910835400474212,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,13,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9588092525966956,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,81,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,45,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,92,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,99,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,44,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,22,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,60,0,1.0,0.9220814271464737,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
